27 528 61553.00 P  0.200230 0.014159  0.467606 0.021746  P-0.2058553 0.0185008                                                                                                             
27 529 61554.00 P  0.201825 0.014192  0.467001 0.021809  P-0.2059133 0.0185583                                                                                                             
27 530 61555.00 P  0.203411 0.014224  0.466372 0.021873  P-0.2061243 0.0186158                                                                                                             
27 531 61556.00 P  0.204988 0.014257  0.465719 0.021936  P-0.2064018 0.0186732                                                                                                             
27 6 1 61557.00 P  0.206556 0.014289  0.465043 0.022000  P-0.2066380 0.0187306                                                                                                             
27 6 2 61558.00 P  0.208115 0.014322  0.464344 0.022063  P-0.2068074 0.0187879                                                                                                             
27 6 3 61559.00 P  0.209663 0.014355  0.463622 0.022126  P-0.2067277 0.0188451                                                                                                             
27 6 4 61560.00 P  0.211200 0.014387  0.462876 0.022189  P-0.2064926 0.0189023                                                                                                             
27 6 5 61561.00 P  0.212726 0.014419  0.462108 0.022253  P-0.2060190 0.0189594                                                                                                             
27 6 6 61562.00 P  0.214240 0.014452  0.461316 0.022316  P-0.2055429 0.0190165                                                                                                             
27 6 7 61563.00 P  0.215742 0.014484  0.460503 0.022379  P-0.2050736 0.0190735                                                                                                             
27 6 8 61564.00 P  0.217232 0.014516  0.459666 0.022442  P-0.2047717 0.0191305                                                                                                             
27 6 9 61565.00 P  0.218708 0.014548  0.458808 0.022504  P-0.2046845 0.0191874                                                                                                             
27 610 61566.00 P  0.220171 0.014580  0.457927 0.022567  P-0.2048407 0.0192442                                                                                                             
27 611 61567.00 P  0.221621 0.014613  0.457025 0.022630  P-0.2052017 0.0193010                                                                                                             
27 612 61568.00 P  0.223055 0.014645  0.456101 0.022692  P-0.2054979 0.0193577                                                                                                             
27 613 61569.00 P  0.224476 0.014677  0.455155 0.022755  P-0.2056470 0.0194144                                                                                                             
27 614 61570.00 P  0.225881 0.014708  0.454188 0.022818  P-0.2055506 0.0194710                                                                                                             
27 615 61571.00 P  0.227270 0.014740  0.453200 0.022880  P-0.2051998 0.0195276                                                                                                             
27 616 61572.00 P  0.228643 0.014772  0.452192 0.022942  P-0.2045559 0.0195841                                                                                                             
27 617 61573.00 P  0.230000 0.014804  0.451162 0.023005  P-0.2036530 0.0196405                                                                                                             
27 618 61574.00 P  0.231340 0.014836  0.450112 0.023067  P-0.2026115 0.0196969                                                                                                             
27 619 61575.00 P  0.232663 0.014867  0.449043 0.023129  P-0.2015123 0.0197532                                                                                                             
27 620 61576.00 P  0.233968 0.014899  0.447953 0.023191  P-0.2004006 0.0198095                                                                                                             
27 621 61577.00 P  0.235255 0.014930  0.446843 0.023253  P-0.1994010 0.0198658                                                                                                             
27 622 61578.00 P  0.236523 0.014962  0.445714 0.023315  P-0.1984723 0.0199219                                                                                                             
27 623 61579.00 P  0.237773 0.014993  0.444567 0.023377  P-0.1977034 0.0199781                                                                                                             
27 624 61580.00 P  0.239003 0.015025  0.443400 0.023439  P-0.1971495 0.0200341                                                                                                             
27 625 61581.00 P  0.240213 0.015056  0.442214 0.023501  P-0.1967491 0.0200902                                                                                                             
27 626 61582.00 P  0.241404 0.015087  0.441011 0.023562  P-0.1964998 0.0201461                                                                                                             
27 627 61583.00 P  0.242574 0.015119  0.439789 0.023624  P-0.1963296 0.0202021                                                                                                             
27 628 61584.00 P  0.243723 0.015150  0.438550 0.023686  P-0.1962062 0.0202579                                                                                                             
27 629 61585.00 P  0.244851 0.015181  0.437293 0.023747  P-0.1959721 0.0203137                                                                                                             
27 630 61586.00 P  0.245958 0.015212  0.436019 0.023809  P-0.1955943 0.0203695                                                                                                             
27 7 1 61587.00 P  0.247042 0.015243  0.434729 0.023870  P-0.1949627 0.0204252                                                                                                             
27 7 2 61588.00 P  0.248105 0.015274  0.433422 0.023931  P-0.1941439 0.0204809                                                                                                             
27 7 3 61589.00 P  0.249145 0.015305  0.432099 0.023993  P-0.1932474 0.0205365                                                                                                             
27 7 4 61590.00 P  0.250161 0.015336  0.430760 0.024054  P-0.1923511 0.0205920                                                                                                             
27 7 5 61591.00 P  0.251155 0.015367  0.429405 0.024115  P-0.1915515 0.0206475                                                                                                             
27 7 6 61592.00 P  0.252125 0.015398  0.428036 0.024176  P-0.1909495 0.0207030                                                                                                             
27 7 7 61593.00 P  0.253071 0.015428  0.426651 0.024237  P-0.1906058 0.0207584                                                                                                             
27 7 8 61594.00 P  0.253993 0.015459  0.425253 0.024298  P-0.1905083 0.0208138                                                                                                             
27 7 9 61595.00 P  0.254891 0.015490  0.423840 0.024359  P-0.1904829 0.0208691                                                                                                             
27 710 61596.00 P  0.255763 0.015520  0.422413 0.024420  P-0.1903684 0.0209243                                                                                                             
27 711 61597.00 P  0.256611 0.015551  0.420973 0.024481  P-0.1900866 0.0209795                                                                                                             
27 712 61598.00 P  0.257433 0.015582  0.419520 0.024542  P-0.1894757 0.0210347                                                                                                             
27 713 61599.00 P  0.258229 0.015612  0.418055 0.024602  P-0.1886112 0.0210898                                                                                                             
27 714 61600.00 P  0.258999 0.015642  0.416577 0.024663  P-0.1874596 0.0211449                                                                                                             
27 715 61601.00 P  0.259744 0.015673  0.415088 0.024724  P-0.1861514 0.0211999                                                                                                             
27 716 61602.00 P  0.260461 0.015703  0.413587 0.024784  P-0.1847829 0.0212548                                                                                                             
27 717 61603.00 P  0.261152 0.015734  0.412074 0.024845  P-0.1833378 0.0213098                                                                                                             
27 718 61604.00 P  0.261816 0.015764  0.410552 0.024905  P-0.1820232 0.0213646                                                                                                             
27 719 61605.00 P  0.262453 0.015794  0.409018 0.024965  P-0.1808160 0.0214195                                                                                                             
27 720 61606.00 P  0.263062 0.015824  0.407475 0.025026  P-0.1797352 0.0214742                                                                                                             
27 721 61607.00 P  0.263643 0.015854  0.405923 0.025086  P-0.1788351 0.0215290                                                                                                             
27 722 61608.00 P  0.264196 0.015885  0.404361 0.025146  P-0.1780715 0.0215837                                                                                                             
27 723 61609.00 P  0.264722 0.015915  0.402791 0.025206  P-0.1774041 0.0216383                                                                                                             
27 724 61610.00 P  0.265219 0.015945  0.401213 0.025266  P-0.1768548 0.0216929                                                                                                             
27 725 61611.00 P  0.265687 0.015975  0.399627 0.025326  P-0.1763930 0.0217474                                                                                                             
27 726 61612.00 P  0.266127 0.016004  0.398033 0.025386  P-0.1759417 0.0218019                                                                                                             
27 727 61613.00 P  0.266538 0.016034  0.396432 0.025446  P-0.1753496 0.0218564                                                                                                             
27 728 61614.00 P  0.266919 0.016064  0.394825 0.025506  P-0.1745434 0.0219108                                                                                                             
27 729 61615.00 P  0.267272 0.016094  0.393212 0.025566  P-0.1735673 0.0219652                                                                                                             
27 730 61616.00 P  0.267595 0.016124  0.391593 0.025625  P-0.1725185 0.0220195                                                                                                             
27 731 61617.00 P  0.267888 0.016154  0.389969 0.025685  P-0.1714961 0.0220738                                                                                                             
27 8 1 61618.00 P  0.268152 0.016183  0.388340 0.025745  P-0.1706742 0.0221280                                                                                                             
27 8 2 61619.00 P  0.268386 0.016213  0.386707 0.025804  P-0.1700654 0.0221822                                                                                                             
27 8 3 61620.00 P  0.268590 0.016242  0.385070 0.025864  P-0.1698313 0.0222363                                                                                                             
27 8 4 61621.00 P  0.268764 0.016272  0.383429 0.025923  P-0.1698794 0.0222904                                                                                                             
27 8 5 61622.00 P  0.268908 0.016302  0.381785 0.025983  P-0.1701251 0.0223444                                                                                                             
27 8 6 61623.00 P  0.269021 0.016331  0.380139 0.026042  P-0.1704011 0.0223985                                                                                                             
27 8 7 61624.00 P  0.269104 0.016360  0.378491 0.026101  P-0.1705167 0.0224524                                                                                                             
27 8 8 61625.00 P  0.269157 0.016390  0.376841 0.026161  P-0.1703730 0.0225063                                                                                                             
27 8 9 61626.00 P  0.269179 0.016419  0.375189 0.026220  P-0.1698762 0.0225602                                                                                                             
27 810 61627.00 P  0.269170 0.016449  0.373538 0.026279  P-0.1691055 0.0226140                                                                                                             
27 811 61628.00 P  0.269131 0.016478  0.371885 0.026338  P-0.1681130 0.0226678                                                                                                             
27 812 61629.00 P  0.269061 0.016507  0.370233 0.026397  P-0.1670260 0.0227216                                                                                                             
27 813 61630.00 P  0.268961 0.016536  0.368582 0.026456  P-0.1659027 0.0227753                                                                                                             
27 814 61631.00 P  0.268830 0.016565  0.366931 0.026515  P-0.1647949 0.0228290                                                                                                             
27 815 61632.00 P  0.268667 0.016595  0.365282 0.026574  P-0.1637856 0.0228826                                                                                                             
27 816 61633.00 P  0.268474 0.016624  0.363636 0.026633  P-0.1628604 0.0229362                                                                                                             
27 817 61634.00 P  0.268251 0.016653  0.361991 0.026692  P-0.1621520 0.0229897                                                                                                             
27 818 61635.00 P  0.267996 0.016682  0.360350 0.026750  P-0.1616515 0.0230432                                                                                                             
27 819 61636.00 P  0.267711 0.016711  0.358712 0.026809  P-0.1613590 0.0230966                                                                                                             
27 820 61637.00 P  0.267395 0.016740  0.357078 0.026868  P-0.1612004 0.0231500                                                                                                             
27 821 61638.00 P  0.267048 0.016768  0.355448 0.026926  P-0.1609890 0.0232034                                                                                                             
27 822 61639.00 P  0.266670 0.016797  0.353823 0.026985  P-0.1607205 0.0232567                                                                                                             
27 823 61640.00 P  0.266262 0.016826  0.352203 0.027043  P-0.1604329 0.0233100                                                                                                             
27 824 61641.00 P  0.265823 0.016855  0.350589 0.027102  P-0.1599545 0.0233633                                                                                                             
27 825 61642.00 P  0.265354 0.016884  0.348981 0.027160  P-0.1592817 0.0234165                                                                                                             
27 826 61643.00 P  0.264854 0.016912  0.347379 0.027219  P-0.1584641 0.0234697                                                                                                             
27 827 61644.00 P  0.264324 0.016941  0.345785 0.027277  P-0.1576306 0.0235228                                                                                                             
27 828 61645.00 P  0.263763 0.016970  0.344198 0.027335  P-0.1568281 0.0235759                                                                                                             
27 829 61646.00 P  0.263172 0.016998  0.342620 0.027393  P-0.1562406 0.0236289                                                                                                             
27 830 61647.00 P  0.262551 0.017027  0.341049 0.027451  P-0.1559856 0.0236819                                                                                                             
27 831 61648.00 P  0.261901 0.017055  0.339488 0.027510  P-0.1560393 0.0237349                                                                                                             
27 9 1 61649.00 P  0.261220 0.017084  0.337936 0.027568  P-0.1563157 0.0237878                                                                                                             
27 9 2 61650.00 P  0.260510 0.017112  0.336394 0.027626  P-0.1567581 0.0238407                                                                                                             
27 9 3 61651.00 P  0.259770 0.017141  0.334862 0.027684  P-0.1572001 0.0238935                                                                                                             
27 9 4 61652.00 P  0.259001 0.017169  0.333340 0.027742  P-0.1574118 0.0239463                                                                                                             
27 9 5 61653.00 P  0.258202 0.017197  0.331830 0.027799  P-0.1573591 0.0239991                                                                                                             
27 9 6 61654.00 P  0.257375 0.017226  0.330332 0.027857  P-0.1569729 0.0240518                                                                                                             
27 9 7 61655.00 P  0.256518 0.017254  0.328845 0.027915  P-0.1563209 0.0241045                                                                                                             
27 9 8 61656.00 P  0.255633 0.017282  0.327371 0.027973  P-0.1555599 0.0241572                                                                                                             
27 9 9 61657.00 P  0.254719 0.017311  0.325910 0.028030  P-0.1547983 0.0242098                                                                                                             
27 910 61658.00 P  0.253777 0.017339  0.324462 0.028088  P-0.1540007 0.0242624                                                                                                             
27 911 61659.00 P  0.252807 0.017367  0.323028 0.028146  P-0.1533925 0.0243149                                                                                                             
27 912 61660.00 P  0.251809 0.017395  0.321608 0.028203  P-0.1527850 0.0243674                                                                                                             
27 913 61661.00 P  0.250783 0.017423  0.320203 0.028261  P-0.1522630 0.0244199                                                                                                             
27 914 61662.00 P  0.249730 0.017451  0.318813 0.028318  P-0.1518946 0.0244723                                                                                                             
27 915 61663.00 P  0.248650 0.017479  0.317438 0.028376  P-0.1516643 0.0245247                                                                                                             
27 916 61664.00 P  0.247543 0.017507  0.316079 0.028433  P-0.1514869 0.0245770                                                                                                             
27 917 61665.00 P  0.246409 0.017535  0.314737 0.028490  P-0.1513219 0.0246293                                                                                                             
27 918 61666.00 P  0.245249 0.017563  0.313411 0.028548  P-0.1510725 0.0246816                                                                                                             
27 919 61667.00 P  0.244062 0.017591  0.312102 0.028605  P-0.1506749 0.0247338                                                                                                             
27 920 61668.00 P  0.242850 0.017619  0.310810 0.028662  P-0.1500956 0.0247860                                                                                                             
27 921 61669.00 P  0.241612 0.017646  0.309537 0.028719  P-0.1493853 0.0248382                                                                                                             
27 922 61670.00 P  0.240349 0.017674  0.308282 0.028776  P-0.1485440 0.0248903                                                                                                             
27 923 61671.00 P  0.239061 0.017702  0.307045 0.028833  P-0.1476697 0.0249424                                                                                                             
27 924 61672.00 P  0.237749 0.017730  0.305827 0.028890  P-0.1468386 0.0249945                                                                                                             
27 925 61673.00 P  0.236412 0.017757  0.304629 0.028947  P-0.1462187 0.0250465                                                                                                             
27 926 61674.00 P  0.235051 0.017785  0.303451 0.029004  P-0.1458729 0.0250985                                                                                                             
27 927 61675.00 P  0.233667 0.017812  0.302292 0.029061  P-0.1457867 0.0251504                                                                                                             
